OBJECTID_1,FEATURE_TY,COUNTY_FIP,ROAD_NAME,GlobalID,last_edited_date
2353,State Highway,199,N Main St,{BAE0BBAB-D825-4F5F-8507-2D0403185888},
2354,State Highway,199,N Main St,{96EF828E-8A8E-4C41-91D6-4AFC1B05A7F1},
2355,State Highway,199,N Main St,{D1800CFF-E251-4CBC-AAB9-065731DAF19A},
2356,State Highway,199,N Main St,{3AC725D8-E401-460B-92CD-5F780856F65B},
2357,State Highway,199,N Main St,{AFE03E3A-4393-4FC4-8E38-CBC1722AE7F2},
2358,State Highway,199,N Main St,{9E1F86DD-D234-4C9F-A5FA-2DEF1420D85E},
2359,State Highway,199,N Main St,{02CA8A79-60FE-4C9C-908D-D067398150B5},
2360,State Highway,199,Pine Mountain Hwy,{8419F821-F10E-4A63-8A0C-7BB819F599C9},
2361,State Highway,199,Pine Mountain Hwy,{463700A0-B38B-45A6-A51C-F4B1625B0DF2},
2362,State Highway,199,Presidential Rte,{330FAA06-3B10-4844-B2E5-67E4DADA85CE},
2363,State Highway,199,Presidential Rte,{3D78AE64-0E3F-43E0-8D51-1140CC577BEE},
2364,State Highway,199,Presidential Rte,{B680898D-B5FF-4C8B-A560-7B29A0A23A9D},
2365,State Highway,199,Presidential Rte,{32F13677-33E0-4680-AE34-C96A0B95C3B9},
2366,State Highway,199,Presidential Rte,{C4025C47-470C-4DB2-8FB1-FAD14FC184C3},
2367,State Highway,199,Presidential Rte,{4DDFCFE1-25C4-4C01-AA43-B3FD0339B347},
2368,State Highway,199,Raleigh Rd,{0B2BCF04-2985-42C7-8A2E-1E823D27359C},
2369,State Highway,199,Raleigh Rd,{9337474E-7BBD-4701-9C24-308454020BCE},
2370,State Highway,199,Roosevelt Hwy,{47D5E887-0B6B-4B52-A844-2AFAFD11CB12},
2371,State Highway,199,Roosevelt Hwy,{87334305-027E-4CDF-BA1E-3004887C0211},
2372,State Highway,199,Spring St,{82AE542E-91FB-4A72-8B4F-2AA73AAEC752},
2373,State Highway,199,Spring St,{7121CDF2-DB31-4E92-8820-AB4A8486B6B7},
2374,State Highway,199,Spring St,{94ABA595-8955-455C-9AFF-69EE6C951009},
2375,State Highway,199,State Route 100,{49A09E5C-31C8-490D-A978-C791ED00D7FA},
2376,State Highway,199,State Route 100,{DCDA8F56-D881-447B-BDF9-E44DE0632F3B},
2377,State Highway,199,State Route 109,{921BDB31-C942-4238-BAA3-8C997DC050AB},
2378,State Highway,199,State Route 109,{C2B50C8A-4859-4B83-96E4-21B4D1106BB2},
2379,State Highway,199,State Route 109,{0D2DAE6F-81D6-4B6C-9BB5-2ED6DFFA23C0},
2380,State Highway,199,State Route 18,{5C76B6D5-302E-4C35-9CBD-70D73A275F96},
2381,State Highway,199,State Route 18,{9F60FA1D-8C46-40E2-807B-992C474AEC28},
2382,State Highway,199,State Route 41,{E3CA37AF-7B34-4F8F-8C12-379BDA8E31B1},
2383,State Highway,199,State Route 41,{C9251C9B-B361-4358-A1BB-EA6CB51967E2},
2384,State Highway,199,State Route 41,{36C04BE5-0DD6-43B9-9D72-262EA34C29E5},
2385,State Highway,199,State Route 41,{B806035F-9BFC-41E2-B605-A8AECCD0706A},
2386,State Highway,199,State Route 41,{0527AD27-C20F-49B4-9EC7-32EEE40AB2A5},
2387,State Highway,199,State Route 74,{4030F254-CB24-430E-9AC1-9E22C6D6F0F6},
2388,State Highway,199,State Route 74,{C0C416F9-B715-48DB-844F-9B747CCFF450},
2389,State Highway,199,State Route 85 E,{5CE63DDD-205F-4515-BBFA-CB4178EEFD83},
2390,State Highway,199,State Route 85 E,{AB4F4F87-90D8-47B0-BBF4-A88839FEB7AD},
2391,State Highway,199,Truitt St,{2BCA32B7-BB92-4906-BBE7-C9D0793F3C7F},
2392,State Highway,199,Truitt St,{89C1BEE3-FE52-465B-8BF0-26820502481C},
2393,State Highway,199,Truitt St,{B07DE8DF-1048-4E91-99EF-FF5BEFAA8EDC},
2394,State Highway,199,US Highway 27 Alt,{3638E6A2-9B5C-43AC-9521-D5FA2B3DEFFE},
2395,State Highway,199,US Highway 27 Alt,{7C94CDD9-6075-4860-BA5B-C719F4C5E5A1},
2396,State Highway,199,US Highway 27 Alt,{5FAC05B8-5A83-4C28-A714-0A81BF7DA5A8},
2397,State Highway,199,US Highway 27 Alt,{BF4D4C17-4BA5-4242-B612-879519849566},
2398,State Highway,199,US Highway 27 Alt,{75D641FF-50B4-4A92-A349-460A4CB90FE8},
2399,State Highway,199,US Highway 27 Alt,{65C500FE-7847-47F2-8FF2-2218C94204A7},
2400,State Highway,199,US Highway 27 Alt,{C2CBE68E-0992-4F81-AE55-D196F53DF7E8},
2401,State Highway,199,US Highway 27 Alt,{6C7DB476-F735-4A7E-BE55-A152228CEFC5},
2402,State Highway,199,US Highway 27 Alt,{0FA705AD-BEF9-420F-8434-2BE572EB6A85},
2403,State Highway,199,Woodbury Hwy,{AC14D54A-0A0B-4644-96CF-DA16330016A2},
2404,State Highway,199,Woodbury Hwy,{61FAE0F7-8802-49FB-804A-538B5800DADE},
2405,State Highway,199,Woodbury Rd,{3895BFDD-FC1D-4A8E-BA78-AE028B3D6F6D},
2406,State Highway,199,Woodbury Rd,{232E030D-977F-42DF-B721-635BEB3B83D8},
2407,State Highway,217,Jackson Hwy SW,{4BD4C285-7E5B-42EF-A86B-F48EBC44A62E},
2408,State Highway,217,Jackson Hwy SW,{E569DCC8-EED9-4E6E-9240-9C86087ADB51},
2409,State Highway,217,N Broadway Blvd,{201B8F78-7E05-41DF-9F98-4CD07762EDA6},
2410,State Highway,217,N Broadway Blvd,{21B3B1D8-A8F0-4877-88F2-1F6F05E8F9B5},
2411,State Highway,217,State Route 12,{3AE6696F-24C4-4AFF-A9EA-73569CF98E8F},
2412,State Highway,217,State Route 12,{14A5A204-51A2-4860-A66A-EE5BB03C5B5F},
2413,State Highway,217,State Route 12,{DED45795-B440-458C-AE1F-957FFF170C37},
2414,State Highway,217,State Route 142,{1666F265-E8CE-4465-92C9-53B6049C2EE3},
2415,State Highway,217,State Route 142,{FBA8C085-1226-4F5D-B537-7E0C86D88159},
2416,State Highway,217,State Route 142,{C714C379-84EF-4731-93CB-427341AA1E18},
2417,State Highway,217,State Route 212,{56F74822-C4E6-4A05-9F15-238D388FC1C7},
2418,State Highway,217,State Route 212,{472F63B4-C5FB-4D0A-8CD6-2A1D1903EB99},
2419,State Highway,217,State Route 212,{07EF885D-ACFA-4694-9FF6-7E7B96DF35FF},
2420,State Highway,217,State Route 81,{3ADE9A22-1FA5-4764-8484-0597ADDD9857},
2421,State Highway,217,State Route 81,{030961DB-65E8-4C24-8ECF-9C023C3879E2},
2422,State Highway,223,Bypass 278,{3D953DC1-6002-4D5F-B65D-82E3AFDF6A07},
2423,State Highway,223,Bypass 278,{EAAD1C77-2840-46CA-995C-17ED3DDA6AF6},
2424,State Highway,223,Hiram Acworth Hwy,{EC9E0ACB-542B-426D-9804-2CB0FA82261E},
2425,State Highway,223,Hiram Acworth Hwy,{E3274BD3-3426-408D-B685-F570931D9D16},
2426,State Highway,223,Hiram Douglasville Rd,{BC123917-9ED5-4FFB-BE09-DEE56722AA5E},
2427,State Highway,223,Hiram Douglasville Rd,{53D1ACEE-5632-400B-ACCA-4EFC89E19A6B},
2428,State Highway,223,Hiram Douglasville Rd,{1E83A078-A9C4-4057-94AC-8A337D4162AC},
2429,State Highway,223,Macland Rd,{ACEBF33B-3285-4696-856D-0C223A7C0D91},
2430,State Highway,223,Macland Rd,{3BCE009A-3F86-44B1-8F91-F95CE721A454},
2431,State Highway,223,Macland Rd,{813B77A5-AA9E-4DD6-8703-514C96924023},
2432,State Highway,223,Marietta Hwy,{0967361F-189B-4AA1-8A85-F286A922F4E4},
2433,State Highway,223,Marietta Hwy,{23EFB54A-86DD-49C5-8656-47B84DB3815A},
2434,State Highway,223,Rockmart Hwy,{6402F91D-7473-444E-9EA7-17B9935C5D16},
2435,State Highway,223,Rockmart Hwy,{8A10C2DB-4DC2-47D6-A8AE-641EF044B7E0},
2436,State Highway,223,Rockmart Hwy,{F8E9BEA3-EC7F-4543-BD5B-0B1D3A9304D1},
2437,State Highway,223,State Route 101,{A78F4478-4885-4C1E-84DB-8D807B24AF89},
2438,State Highway,223,State Route 101,{BB3CF6B1-93BA-427E-9374-7CFC7CE2E0ED},
2439,State Highway,223,State Route 120,{453226ED-0450-4BCF-8335-5C9533D2D06E},
2440,State Highway,223,State Route 120,{D0281066-9D2C-4434-B076-CB9C576538B3},
2441,State Highway,223,State Route 120,{57F551BC-07E1-4B68-ACA0-2A5BA45ACE64},
2442,State Highway,223,State Route 120,{AD9F3700-7043-4E83-B00B-6A3DCCC83596},
2443,State Highway,223,State Route 6 (Bus),{93FB3582-22AB-4711-9AAE-BECD1CDA41FB},
2444,State Highway,223,State Route 6 (Bus),{0CC33AC5-0257-470A-B82B-E4520013BD58},
2445,State Highway,223,State Route 61,{C83F45B1-96C6-424F-9C46-80EA3BB13BA8},
2446,State Highway,223,State Route 61,{DC0DF4C7-7DA3-443A-A559-25663439F0AA},
2447,State Highway,223,State Route 92,{6C1892E0-A537-45DE-9652-6A6F881CFF7E},
2448,State Highway,223,State Route 92,{C6CBD7B2-1A83-49E5-91C9-F2B90D1E889C},
2449,State Highway,223,US Highway 278,{88752A7B-C0C8-44EA-824F-3DF8BA2CC576},
2450,State Highway,223,US Highway 278,{F78CDBD3-3F5D-4ABC-B407-20B76AFA8252},
2451,State Highway,223,US Highway 278,{F612A925-5505-4176-9D18-DFBD817F94C3},
2452,State Highway,223,US Highway 278,{DC37BA03-19B3-4FBF-84DC-8B5647564782},
2453,State Highway,223,US Highway 278,{0FF2F99C-000D-4BFD-ABD6-C7A2E0FA431E},
2454,State Highway,223,Villa Rica Hwy,{62EEFF52-5128-4B35-AF6E-D47432988A28},
2455,State Highway,223,Villa Rica Hwy,{23173DF5-5763-428C-B0A7-7D523722D374},
2456,State Highway,223,W Memorial Dr,{7E48B69A-B4C9-4F58-88B5-BF99F191A415},
2457,State Highway,223,W Memorial Dr,{F8A05D0F-7A6D-492B-87C8-6CA805BD5030},
2458,State Highway,227, ,{6416021C-9AC8-4C55-8ED0-9CCEC501E570},
2459,State Highway,227, ,{499F71B7-5776-4652-A3E3-7E8988F36CD6},
2460,State Highway,227, ,{BC848B8F-14AA-4DCF-8C18-C587E8149DC2},
2461,State Highway,227, ,{D80686C4-9B6E-47B4-B83C-279887139AE7},
2462,State Highway,227, ,{96DCB1CC-E14F-4139-B9D3-EE7CC8159D01},
2463,State Highway,227, ,{931F1241-CE8C-4B67-B8D3-395376C0BE0D},
2464,State Highway,227, ,{7FE7B4AB-7F48-4BFB-951A-76E00A0FE25A},
2465,State Highway,227, ,{6D44D54D-000A-4EBB-A52B-158B84E91518},
2466,State Highway,227, ,{201F953F-3D00-4EFB-9C93-A1D5121C1F3E},
2467,State Highway,227, ,{E5D46DEB-0705-4952-A2AE-25079A0C3D23},
2468,State Highway,227, ,{AA64FDA7-2D78-4FFF-9104-A090191CEF80},
2469,State Highway,227, ,{0F3C4835-FA85-401F-897F-301E9CA4E04B},
2470,State Highway,227, ,{C883A4CC-5BB0-4ED3-ACB7-B2B561AB20BB},
2471,State Highway,227, ,{54DE08FE-BE4A-4946-8EF4-9D5AB3A7567D},
2472,State Highway,227,State Route 136,{491192EB-F1C6-4EC2-8C39-AB208C8FE401},
2473,State Highway,227,State Route 136,{0320CB14-46DF-43C0-A401-EEB260B35FEC},
2474,State Highway,227,State Route 136,{1BD25054-4AC2-49D5-863D-C8F2D393DFFF},
2475,State Highway,227,State Route 53,{A3CEBCCE-1904-46E6-9B97-DC74CAA0FE99},
2476,State Highway,227,State Route 53,{D7C79562-9ED4-4B8D-AEBD-A4C043F3C35B},
2477,State Highway,231,S Main St,{5E17F796-56AD-427F-A60F-57E95F2147E2},
2478,State Highway,231,S Main St,{C9CBF5F7-9ECE-4269-A600-9138CFE649C3},
2479,State Highway,231,State Route 109,{73D82F27-4B29-4812-B092-3A5E6DC4B620},
2480,State Highway,231,State Route 109,{F658D7FE-6BFD-4EA8-944E-588C9E7A2330},
2481,State Highway,231,State Route 18,{E1C4E843-AA37-40B1-9B58-D865D8CB8C68},
2482,State Highway,231,State Route 18,{8048B900-96C7-404C-804A-619513B32D23},
2483,State Highway,231,State Route 18,{2BE9A167-136E-4C91-A814-4DA254AFBE37},
2484,State Highway,231,US Highway 19,{9F43EB1A-D092-4E0F-8AB3-F7777582C19F},
2485,State Highway,231,US Highway 19,{411B340B-C6A2-4D13-BE23-A22CD2EA254F},
2486,State Highway,247,Georgia Highway 138,{4D9D918E-63A4-4EEC-9A2B-26F7100101E3},
2487,State Highway,247,Georgia Highway 138,{CC6231C0-96F8-408A-A9EF-289F32EADB4C},
2488,State Highway,247,Georgia Highway 138,{807318AE-6926-444C-8121-2061E6FDEF70},
2489,State Highway,247,Georgia Highway 138,{A51EA289-E1DF-4A15-B2C6-3A447CC37A34},
2490,State Highway,247,Georgia Highway 138,{F3512728-4E1F-4B14-8E39-765C86D4446C},
2491,State Highway,247,Georgia Highway 138,{95C364A8-2776-4183-BF31-554F9EB66A60},
2492,State Highway,247,Georgia Highway 138,{A0F52DBE-28B8-4513-BE2D-5D1D1A6D8EE9},
2493,State Highway,247,Georgia Highway 138,{296CBAD0-6092-448A-A1D9-A186BEE1EEDD},
2494,State Highway,247,Georgia Highway 20,{45B8431F-9CF6-4BDF-95FE-18440A9EE279},
2495,State Highway,247,Georgia Highway 20,{B856A6DD-6B23-49B2-9016-2D48A70F255F},
2496,State Highway,247,Georgia Highway 20,{987A25AD-85AC-45A6-8DE8-F54D8DEFD976},
2497,State Highway,247,Georgia Highway 20,{8D81EB19-0D5D-42EC-B353-471C77F5CCF8},
2498,State Highway,247,Georgia Highway 20,{6A7410FD-A5C1-40FD-9D3A-6CF041C02F12},
2499,State Highway,247,Georgia Highway 20,{5E974005-8335-4A9E-9BF0-6470FB38E38E},
2500,State Highway,247,Georgia Highway 20,{AE6C0AFB-6AFC-4BDC-BB83-FEC8ECB7142B},
2501,State Highway,247,Georgia Highway 20,{63C8A867-E9C6-48B6-93C0-6AFBE8BBBA27},
2502,State Highway,247,Georgia Highway 212,{ED2935AD-07CC-4B9F-9FC0-11893310A936},
2503,State Highway,247,Georgia Highway 212,{2E841965-8F04-4E45-8E35-6B944E323EEC},
2504,State Highway,247,Georgia Highway 212,{306D17F7-4362-41C7-B317-96D967D8D157},
2505,State Highway,247,Georgia Highway 212,{8C93F082-434D-444C-A936-7BBF1482D1FC},
2506,State Highway,247,Georgia Highway 212,{BF3CE754-6DBC-4BF4-87E0-B067F3977E81},
2507,State Highway,247,Georgia Highway 212,{836B8DB1-C093-4DB0-A8E5-EF1D638BBCA8},
2508,State Highway,247,Highway 138,{7F81AE34-4751-47DC-9D99-5E9CDEC0A57A},
2509,State Highway,247,Highway 138,{FFB0E018-E24F-47AA-9FB1-F653818484E5},
2510,State Highway,247,Highway 138,{0DD6DFCC-3670-4479-BFEA-CD7D83CB50E3},
2511,State Highway,247,Highway 138,{96C0B66D-5A07-45EF-8940-D8830A7C3E69},
2512,State Highway,247,Highway 138,{4C82897F-CB6C-48D7-98CF-BB417728F086},
2513,State Highway,247,Loganville Hwy,{79E14EAE-38C1-49EC-AFDB-90937719055B},
2514,State Highway,247,Loganville Hwy,{3EDA10FA-9117-45FB-BFCA-87A1D658DA31},
2515,State Highway,247,Loganville Hwy,{0AD939A1-3612-4372-ACF0-82E3E5859C09},
2516,State Highway,247,Loganville Hwy,{89A03C00-F8FA-4716-A47E-CADC1BCF7D3E},
2517,State Highway,247,Loganville Hwy,{B6092EEE-7299-47E9-B2AF-C27E243A2437},
2518,State Highway,247,Loganville Hwy,{1E2E0443-626F-49C9-B3E8-D297FC345ADF},
2519,State Highway,247,McDonough Hwy,{4137140A-E86F-4BFA-B93C-3DFE50630BBB},
2520,State Highway,247,McDonough Hwy,{4415B875-E9A0-4EBB-A9B1-8D31224DE65D},
2521,State Highway,247,McDonough Hwy,{1D390A47-812D-4920-80FA-A990148E3A81},
2522,State Highway,247,McDonough Hwy,{186B05D1-F007-4EFC-92B1-BC49D152DF3D},
2523,State Highway,247,Scott Hwy,{20F690BB-229A-4190-A759-5EFCF561CED8},
2524,State Highway,247,Scott Hwy,{68D77888-3075-4D79-AF0A-F1D372C0379A},
2525,State Highway,247,Scott Hwy,{35350FA8-649D-4598-8523-A2C1BC089581},
2526,State Highway,247,State Route 138,{EEB7723A-EEFD-4C17-AF69-A1B6D926C158},
2527,State Highway,247,State Route 138,{C638A461-6ECF-4440-901A-BE796B904A7E},
2528,State Highway,247,State Route 138,{E9482409-7B31-47F8-8BA1-788CFAB3674C},
2529,State Highway,247,State Route 138,{9BF9CE58-1C57-4CC8-B173-52B405DBF579},
2530,State Highway,247,State Route 138,{6371A959-FED2-4A43-ACDE-9691C799C2D6},
2531,State Highway,247,State Route 138,{BAC290B3-004C-464D-A980-F199A1843D1E},
2532,State Highway,247,State Route 20,{21228582-D172-4A7B-AD3B-DB6AFB4A725A},
2533,State Highway,247,State Route 20,{3788C8C4-F21B-4F98-A088-8F36EF0DBBF2},
2534,State Highway,247,State Route 20,{F4BFBC30-A460-4AE3-8EA2-1720976C549E},
2535,State Highway,247,State Route 20,{87212E71-E91C-4FF3-AEA1-5F04A75A69E3},
2536,State Highway,247,State Route 20,{20E20767-2803-4675-AF8F-AA78F43E1CD5},
2537,State Highway,247,State Route 212  SW,{83820453-BC98-4B8A-B54F-E9709F3398BD},
2538,State Highway,247,State Route 212  SW,{76284641-5B9D-461D-9DD6-87F75450D745},
2539,State Highway,247,State Route 212  SW,{DE8D007E-A402-4D33-BD67-2130CC7A675E},
2540,State Highway,255,Fayetteville Rd,{B36D67FF-BEB2-42EC-B7B2-F8383113AA69},
2541,State Highway,255,Fayetteville Rd,{9E5F5FAD-415D-43DC-876F-3A4B7E2BE7AF},
2542,State Highway,255,Fayetteville Rd,{4BDB808A-D548-4E0E-BA32-48160FE4120A},
2543,State Highway,255,Fayetteville Rd,{B38784FD-96D0-48B0-8CEB-912A8365250F},
2544,State Highway,255,Fayetteville Rd,{05237298-AF2B-4C80-AF0D-E06FD692E8AF},
2545,State Highway,255,Jackson Rd,{81A3B984-C035-4FD5-A621-8EB4BFCDF33C},
2546,State Highway,255,Jackson Rd,{046E461E-2CEA-4A13-91E4-83FF2B689A12},
2547,State Highway,255,State Route 16,{AC58410D-8C9F-4ACF-A127-FE9B6C5D116C},
2548,State Highway,255,State Route 16,{180970DB-E393-48E8-A448-0EE99A64A864},
2549,State Highway,255,State Route 3,{E0702726-07E7-46ED-81BE-C68EE5A2B09A},
2550,State Highway,255,State Route 3,{643C4676-9E9B-4881-8770-9527C6103AA7},
2551,State Highway,297, ,{2F9442B7-E436-4F8F-A7F8-92521EF52AC6},
2552,State Highway,297, ,{00552411-FDA8-4972-BE10-B7206E67ED00},
2553,State Highway,297, ,{76C94C76-F317-42CB-A15C-29C06B65D01D},
2554,State Highway,297, ,{4D11CF5B-847E-403D-986B-CA950B1CCADB},
2555,State Highway,297, ,{EC6F5719-45D7-4BDA-8DF9-00E91F11154B},
2556,State Highway,297, ,{148F7100-7859-48FB-8421-48FA9DE6268D},
2557,State Highway,297,State Route 10 (Bus),{866FEC35-5075-4219-A0B8-E5EBDEC5E803},
2558,State Highway,297,State Route 10 (Bus),{93AE4093-733D-4C51-AE0E-440F18E293E5},
2559,State Highway,297,State Route 11,{344A1922-92B9-4DF5-99FD-65B672A97E3A},
2560,State Highway,297,State Route 11,{A87B8095-F5AF-4056-9B4B-F5213A3919D2},
2561,State Highway,297,State Route 138,{353E1B05-E9D9-4BAF-BA42-87FE052DF7BC},
2562,State Highway,297,State Route 138,{70BAA400-C271-4B11-B802-1A9A8AD76AFC},
2563,State Highway,297,State Route 138,{574ED51F-3521-447E-8F26-91D1E548B1F0},
2564,State Highway,297,State Route 138,{C85FFB23-29BF-46CD-91E9-2EC8F5314D00},
2565,State Highway,297,State Route 81,{EADD2579-291B-4762-B9A9-8BF21DD6E3D8},
2566,State Highway,297,State Route 81,{875E13F7-B4D5-4A30-B36C-0C7F2F2245DE},
2567,State Highway,297,State Route 81,{ECCCB315-F9B6-46E0-A7EC-639CB5987D84},
2568,State Highway,297,US Highway 78,{65072229-F316-4DF4-BEDE-EB6F2F18A7BA},
2569,State Highway,297,US Highway 78,{3806233F-0DC2-487E-83CD-7269C8688D84},
2570,State Highway,297,US Highway 78,{12A61C01-B756-4444-9DC7-B0DA38248CE7},
2571,State Highway,297,US Highway 78,{120D7321-43B4-402C-8277-A39DD16E227E},
2572,State Highway,297,US Highway 78 Byp,{ED12C98C-CEE1-4B48-ABAB-EB065665CC01},
2573,State Highway,297,US Highway 78 Byp,{03836716-B410-4AAA-9510-B69C8710B3BC},
2574,Unknown,121,McGinnis Ferry Rd,{46BAF541-0BF7-4EC1-B80E-84905C512E54},
2575,Unknown,121,McGinnis Ferry Rd,{967E1FAD-90DF-45B3-AFAB-8A95CCC87C31},
2576,Unknown,121,McGinnis Ferry Rd,{B396B863-C587-4722-9C74-C6692DBD825A},
2577,State Highway,135,Ronald Reagan Pkwy,{A7A11B33-160A-4896-89B0-DFBA172FA53E},
2578,State Highway,135,Ronald Reagan Pkwy,{08B3AD55-793E-4F81-89EC-BDBFC277F059},
2579,State Highway,135,Ronald Reagan Pkwy,{3D86E1D2-9994-4E81-9DAA-AA837B6031AD},
2580, ,121,S Fulton Pkwy,{C43348B3-9C97-41B6-9BB6-32C103EC19F2},
2581, ,121,S Fulton Pkwy,{97FE1B27-CC7A-4DFA-B0F6-8AAB2D7FF166},
2582, ,121,S Fulton Pkwy,{97C78530-98C0-4D83-A6BC-6CC1AB1546D9},
2583, ,121,S Fulton Pkwy,{3FFAB256-A740-429E-9DD6-3AB529C1D2C5},
2584, ,121,S Fulton Pkwy,{B484F946-C2CB-4817-BC73-3D145FCD125A},
2585, ,121,S Fulton Pkwy,{3DBFAF53-56DC-4D44-A5F0-B3E1C93F260A},
2586, ,121,S Fulton Pkwy,{889F60E6-2A8B-4A7C-A4C6-287B08811A34},
2587, ,121,S Fulton Pkwy,{B2CFFFAF-08E5-4D2A-B9EC-E22C55BA7988},
2588, ,121,S Fulton Pkwy,{F26DEFA7-4B32-45AF-BA75-52293D05FADB},
2589, ,121,S Fulton Pkwy,{37543608-C7E6-4EBB-B924-DF69A7BE6A3C},
2590, ,121,S Fulton Pkwy,{8DD8581A-FC38-436D-A140-39779D1F9C3F},
2591, ,121,S Fulton Pkwy,{4F967F5D-50C5-4AAE-83D9-1BCC784E7F1D},
2592, ,121,S Fulton Pkwy,{EC9E3C4F-E7C1-4B89-91B1-4C5F8172E97F},
2593, ,121,S Fulton Pkwy,{150B6E8E-22E5-48F6-981A-1CA413E81239},
2594, ,121,S Fulton Pkwy,{49393E63-97F6-4D78-B86E-2A2040653FB0},
2595, ,121,S Fulton Pkwy,{44F6CF70-2650-4448-89B9-80C75D38814D},
2596, ,121,S Fulton Pkwy,{BE2B09BE-B1A2-4BDE-9A1C-0500EEB50DA1},
2597, ,121,S Fulton Pkwy,{379D187B-7F91-4E6E-BDFD-67151B7AD970},
2598, ,121,S Fulton Pkwy,{CC2FFB47-141D-4CA5-830A-9F32F8919C0D},
2599, ,121,S Fulton Pkwy,{B53852A4-5393-4069-8E1A-9EC9249626A0},
2600, ,121,S Fulton Pkwy,{960E8919-038A-4D5A-8D79-24842FE971CB},
2601, ,121,S Fulton Pkwy,{FB2159AA-1805-4F29-AD91-EC6F3ADFAB4C},
2602, ,121,S Fulton Pkwy,{67892850-C060-4A87-962C-4D8161631889},
2603, ,121,S Fulton Pkwy,{800A86CA-2EC1-4FBA-B33F-BD500D890E29},
2604, ,121,S Fulton Pkwy,{2E7CF291-7AEB-4DBF-B9D6-D56ABD76CAE6},
2605, ,121,S Fulton Pkwy,{B14A678C-863A-4593-BB2F-E6514C356479},
2606, ,121,S Fulton Pkwy,{75400861-DB38-4825-9C82-D9B9000169EF},
2607, ,121,S Fulton Pkwy,{2CE5A503-DDA1-446A-96DE-7C9AC6835480},
2608, ,121,S Fulton Pkwy,{70C1AA8E-4B62-4D16-9C96-181B96505573},
2609, ,121,S Fulton Pkwy,{C1BEEF14-07C9-4AAE-9916-06D8798449BD},
2610, ,121,S Fulton Pkwy,{62E86A77-21B6-4518-8EE3-0E386E9D983D},
2611, ,121,S Fulton Pkwy,{B6742207-9340-46F3-8216-162646E89627},
2612, ,121,S Fulton Pkwy,{A2FAF006-C58B-4EC9-BD57-64733E04B9EB},
2613, ,121,S Fulton Pkwy,{65A0C509-01C6-4C21-B166-8396FF99D821},
2614, ,121,S Fulton Pkwy,{F007D317-233F-4F2B-AFDE-8B2043D7104C},
2615, ,121,S Fulton Pkwy,{979437FC-4B80-48BC-ABBD-25C2F44DE98C},
2616, ,121,S Fulton Pkwy,{E07A5DFE-96D1-4F09-BA2E-3E700954AC29},
2617, ,121,S Fulton Pkwy,{7D334C4A-C7D4-4CF8-B2A6-776747ABB614},
2618, ,121,S Fulton Pkwy,{60072225-FC0F-4E50-B7D2-7C0437D4DFA4},
2619, ,121,S Fulton Pkwy,{27D0F7F6-1FDE-4714-8701-0167211776DE},
2620, ,121,S Fulton Pkwy,{04218F01-E6AA-43AA-A1D6-AD795ED8B3F1},
2621, ,121,S Fulton Pkwy,{F5069CA0-8CAD-4C81-8440-667CB7047E8A},
2622, ,121,S Fulton Pkwy,{2162C691-D8A1-4872-892A-4EA568A688D7},
2623, ,121,S Fulton Pkwy,{8F97E832-D714-4F94-96D9-6CC5D64A1275},
2624, ,121,S Fulton Pkwy,{B7B94250-C6BD-46FD-AF26-4FEE3A713DD7},
2625, ,121,S Fulton Pkwy,{3BA11128-4998-41EC-873B-E485FFA5C426},
2626, ,121,S Fulton Pkwy,{8BBC2A01-B545-499F-8BB9-2663EFB20010},
2627, ,121,S Fulton Pkwy,{F4A25207-5130-46C9-8D7D-12AF984C810C},
2628, ,121,S Fulton Pkwy,{B49A8589-8FBF-454A-BBD8-34006AAA0DDF},
2629, ,121,S Fulton Pkwy,{804D0B18-9C6A-4590-9512-0ABDB4156993},
2630, ,121,S Fulton Pkwy,{7734A465-EC76-4330-98C5-D343C46DD117},
2631, ,121,Dogwood Ln SW,{325175E2-DF63-468F-BFA9-286E95453B98},
2632, ,121,Scarborough Rd SW,{F2DDCB1B-AFEF-45CE-9D85-7855B576963F},
2633, ,121,Roosevelt Hwy,{0B4D9BEA-2612-49B8-A719-6C4A305E75C7},
2634, ,121,Georgia Spur 14 Conn,{D69E1F7D-010A-48C0-9C34-A4C9FCE32A5A},
2635, ,121,Georgia Spur 14 Conn,{65D04B06-0271-4848-961F-DEE460C35374},
2636, ,121,Georgia Spur 14  SW,{DFBC7965-A17C-4349-B6FA-29EFBAA810EF},
2637, ,121,Spur 14,{FCF9FD5D-53D9-4D0A-A52D-095BCE03475D},
2638, ,121,Georgia Spur 14  SW,{625230D9-D4C0-49D7-B4F2-71F685A85E48},
2639, ,121,Georgia Spur 14  SW,{0CC2ADE4-0A8D-4B8F-8272-4D8C8230FF1D},
2640, ,121,Spur 14,{51B1CB34-39F5-48F4-BB9F-A10FE3E6E573},
2641, ,121,State Route 14 Spur,{58E21BA3-9D20-4C24-BB54-6421E1E99775},
2642, ,121,Georgia Spur 14 Conn,{0E6AC48E-25BD-4DB0-96F8-7992F58D5306},
2643, ,121,Georgia Spur 14 Conn,{EC001E48-0C3E-4F87-9B22-4D4683932EF1},
2644, ,121,Georgia Spur 14,{095A29FD-7C6A-4E83-91C7-3BCFEDD4E3B8},
2645, ,121,State Route 14 Spur,{609ED76D-7AF0-43DC-A20A-6EC2E0DBA4E2},
