OBJECTID,MTAZ10,CTAZ10,TRACT10,TAD10,SD10,FIPS,COUNTY,ACRES,GlobalID,last_edited_date
3047,3047,13247017,13247060304,13247059,92,13247,Rockdale,123.201666,{719DD99D-4A8C-4756-8D44-A41569E73C7E},
3048,3048,13247017,13247060304,13247059,92,13247,Rockdale,164.07215,{9F03E3BF-C75C-4F82-A4E2-85948ECFB336},
3049,3049,13247017,13247060304,13247059,92,13247,Rockdale,36.201376,{B0F34AE4-034F-46AA-AA9B-4E252835844E},
3050,3050,13247018,13247060304,13247059,92,13247,Rockdale,65.868863,{543F00D2-EA05-43DD-AB74-727C6E5E7294},
3051,3051,13247018,13247060304,13247059,92,13247,Rockdale,306.907537,{F3BAFAA8-6CC1-4BC1-944E-D067C2C6541B},
3052,3052,13247018,13247060304,13247059,92,13247,Rockdale,210.410582,{F15D4B8E-E0F3-4869-A734-29E0E173EA2A},
3053,3053,13247018,13247060304,13247059,92,13247,Rockdale,371.612471,{B213D03F-1B99-435C-8103-8685819E343C},
3054,3054,13247018,13247060304,13247059,92,13247,Rockdale,127.56611,{9C362403-0AC4-4802-AB28-55AA80F1ED04},
3055,3055,13247018,13247060304,13247059,92,13247,Rockdale,262.922577,{825D3BF0-9C7A-4A2D-AA2F-2241B7152C55},
3056,3056,13247018,13247060304,13247059,92,13247,Rockdale,375.39379,{878207B4-F72B-43FC-8F45-14EB2EC71B0B},
3057,3057,13247018,13247060304,13247059,92,13247,Rockdale,411.590966,{908FBD8C-3203-4273-BD17-76B51E396F38},
3058,3058,13247018,13247060304,13247059,92,13247,Rockdale,347.042743,{778D5E17-4484-47C7-A266-4328CE503272},
3059,3059,13247018,13247060304,13247059,92,13247,Rockdale,415.056646,{98DC24DB-AB3B-4CE1-B1CC-4CFCB7085CB0},
3060,3060,13247018,13247060304,13247059,92,13247,Rockdale,279.552586,{329B18C0-BDD9-4544-8160-B0F7131F3F03},
3061,3061,13247018,13247060304,13247059,92,13247,Rockdale,71.031788,{256893B5-EC07-4361-A97C-32A71AB4253B},
3062,3062,13247016,13247060304,13247059,92,13247,Rockdale,114.423787,{0C206275-9FAD-4C5A-B9E9-32C0ADCA21D5},
3063,3063,13247016,13247060304,13247059,92,13247,Rockdale,312.013838,{4546B9DE-CBF1-48FE-8D63-53B91F5925E5},
3064,3064,13247016,13247060304,13247059,92,13247,Rockdale,689.985737,{63ED67BD-3CA1-48E1-B798-D5D231417596},
3065,3065,13247016,13247060304,13247059,92,13247,Rockdale,76.066656,{5BAC1409-1498-43CB-83D5-9AB38DBB632A},
3066,3066,13247019,13247060305,13247059,92,13247,Rockdale,264.782181,{3FE8444D-5433-49BA-B1D2-58F13F74CB94},
3067,3067,13247020,13247060305,13247059,92,13247,Rockdale,641.127523,{80BFF501-7A89-4DD0-8F2B-7F3071BD0F16},
3068,3068,13247021,13247060305,13247059,92,13247,Rockdale,487.849676,{8A8DA557-A7FF-4355-B3F7-A0A1468347D5},
3069,3069,13247021,13247060305,13247059,92,13247,Rockdale,91.334731,{1CFB1D6D-7CAC-41E8-B457-775D7D33EDF5},
3070,3070,13247021,13247060305,13247059,92,13247,Rockdale,574.480085,{10819E50-FDD6-4B0D-8C44-1975626A3CFC},
3071,3071,13247021,13247060305,13247059,92,13247,Rockdale,2115.816663,{7909E6C6-1A66-48F0-A400-F29E3894E1C0},
3072,3072,13247022,13247060306,13247059,92,13247,Rockdale,1848.074791,{9D095059-B454-4F93-9123-7204CE821378},
3073,3073,13247022,13247060306,13247059,92,13247,Rockdale,167.630833,{616B7A17-2D26-4728-920D-2C6B32B5CAD7},
3074,3074,13247022,13247060306,13247059,92,13247,Rockdale,80.771316,{DBFDEB5A-E503-47AC-81AE-8F7544641228},
3075,3075,13247022,13247060306,13247059,92,13247,Rockdale,175.106875,{699D6619-F4E9-40B6-8724-7A6B0903BCF9},
3076,3076,13247022,13247060306,13247059,92,13247,Rockdale,99.723473,{37A4A463-72A4-422D-8C73-FD28436D213E},
3077,3077,13247022,13247060306,13247059,92,13247,Rockdale,306.70014,{9C4C8482-DA24-4BF8-BDEC-AE78C9CAFB7B},
3078,3078,13247022,13247060306,13247059,92,13247,Rockdale,940.535181,{1A0A3452-3245-4F85-8FD7-08AC4F7DACEF},
3079,3079,13247024,13247060307,13247059,92,13247,Rockdale,248.046912,{562CF190-05BC-49E5-B349-2B9317FC5141},
3080,3080,13247024,13247060307,13247059,92,13247,Rockdale,415.433065,{757D487D-1461-4441-AC50-9D052F189185},
3081,3081,13247023,13247060307,13247059,92,13247,Rockdale,564.081178,{C3221E36-D95C-4059-8741-5A162F4ACDB9},
3082,3082,13247027,13247060307,13247059,92,13247,Rockdale,486.644693,{56AFC702-A76F-4610-B9BB-B95C5421DD66},
3083,3083,13247026,13247060307,13247059,92,13247,Rockdale,1025.782658,{287B7272-E65E-424B-B1E2-32DBA84A817E},
3084,3084,13247025,13247060307,13247059,92,13247,Rockdale,864.490228,{0C1FF62B-30BE-41FE-B1B6-1FDBF74E7843},
3085,3085,13247025,13247060307,13247059,92,13247,Rockdale,42.861064,{5326637C-231F-4197-9898-6EF5B5682CEE},
3086,3086,13247038,13247060407,13247058,91,13247,Rockdale,742.211225,{35D08E2F-02B9-470C-9F1D-A7D784195961},
3087,3087,13247039,13247060407,13247058,91,13247,Rockdale,748.513031,{30065F03-17EC-485E-951F-744CB1772FF5},
3088,3088,13247036,13247060406,13247058,91,13247,Rockdale,1008.013378,{154647F5-A23D-495C-852B-C176B27AE1C7},
3089,3089,13247035,13247060406,13247058,91,13247,Rockdale,992.864235,{980AF25C-5245-4D17-A564-7946BD93842D},
3090,3090,13247037,13247060406,13247058,91,13247,Rockdale,699.220465,{60B0C868-6576-4416-9E3B-F1F5137C2195},
3091,3091,13247033,13247060404,13247058,91,13247,Rockdale,549.717579,{FF7A8535-948D-4F0E-A75C-04CC93E5D19F},
3092,3092,13247033,13247060404,13247058,91,13247,Rockdale,245.228757,{C4B68BDE-2D69-439D-B118-307570B67DE2},
3093,3093,13247032,13247060404,13247058,91,13247,Rockdale,506.529397,{C7BA38DE-401E-4E59-B1CD-9D4ACE1C9D14},
3094,3094,13247034,13247060404,13247058,91,13247,Rockdale,187.648201,{5A63BBB5-E714-4EDE-9A1E-8316E101A914},
3095,3095,13247034,13247060404,13247058,91,13247,Rockdale,615.833831,{DA14D763-ED8F-4ECE-8F66-E4018A6E96F1},
3096,3096,13247034,13247060404,13247058,91,13247,Rockdale,711.550866,{9FD0A319-4486-4654-B87E-1104F364397E},
3097,3097,13247034,13247060404,13247058,91,13247,Rockdale,643.397004,{4D7199A7-CCF2-44B7-A2AA-538AF598A3F0},
3098,3098,13247034,13247060404,13247058,91,13247,Rockdale,384.596488,{85F12239-BCD6-4F08-AF46-8B0A5AB6DF98},
3099,3099,13247041,13247060405,13247058,91,13247,Rockdale,460.991881,{28E73295-A984-419C-BFD1-AEBD3209EFCB},
3100,3100,13247041,13247060405,13247058,91,13247,Rockdale,978.704847,{18C1684F-C0F0-4429-90BC-2FE29184FD88},
3101,3101,13247041,13247060405,13247058,91,13247,Rockdale,39.906636,{FE2E4588-46B5-4F78-B327-C6EE3188EFFF},
3102,3102,13247041,13247060405,13247058,91,13247,Rockdale,146.208341,{C221291B-03C9-4EBB-9E5D-63AA25F024E6},
3103,3103,13247041,13247060405,13247058,91,13247,Rockdale,244.275681,{8A68D799-BB90-4AD4-A323-F07B662B1912},
3104,3104,13247040,13247060405,13247058,91,13247,Rockdale,2405.104844,{F5D76AA2-B762-44EC-A87C-401F7052AB1D},
3105,3105,13247042,13247060405,13247058,91,13247,Rockdale,1828.992615,{685ABE2E-DBFA-42C4-BFA4-23B6A93C5701},
3106,3106,13247042,13247060405,13247058,91,13247,Rockdale,483.446293,{F2433388-80D8-43DB-9A38-A4751FB667C2},
3107,3107,13247042,13247060405,13247058,91,13247,Rockdale,132.574821,{B63978B5-581D-45AF-92AB-3A710C863E78},
3108,3108,13247042,13247060405,13247058,91,13247,Rockdale,670.194625,{949FC9AD-47E8-415B-9663-48650A4264EC},
3109,3109,13247042,13247060405,13247058,91,13247,Rockdale,1066.412518,{69AA6533-02FD-454C-8BAD-B6334A914216},
3110,3110,13247042,13247060405,13247058,91,13247,Rockdale,620.745353,{86F5B1D6-7F96-4B63-A222-57DD1CA8CDB2},
3111,3111,13247042,13247060405,13247058,91,13247,Rockdale,1236.655977,{5E65E6A8-040F-4706-9957-061B6101121D},
3112,3112,13247042,13247060405,13247058,91,13247,Rockdale,1100.234316,{2A5503B0-AFFF-4FA4-8E7D-84A19544FDE6},
3113,3113,13247044,13247060403,13247058,91,13247,Rockdale,962.557547,{5D0B9DDC-5F77-4757-8A55-E4A666F816DB},
3114,3114,13247044,13247060403,13247058,91,13247,Rockdale,1165.319584,{4D981401-C310-4319-B228-F0B2D6D4BBA4},
3115,3115,13247044,13247060403,13247058,91,13247,Rockdale,1357.879852,{4FE7BA5F-BB81-4097-A57B-B0B19127F6AC},
3116,3116,13247044,13247060403,13247058,91,13247,Rockdale,1726.426551,{86333CD4-6F18-4FE0-951E-BA05C9C4DE58},
3117,3117,13247044,13247060403,13247058,91,13247,Rockdale,1077.892077,{A1D9CE38-B6AF-430F-9D39-8B46F7BBE277},
3118,3118,13247043,13247060403,13247058,91,13247,Rockdale,492.2582,{F3CE40AB-C116-4DCC-AB76-0C9AC28A9134},
3119,3119,13247043,13247060403,13247058,91,13247,Rockdale,976.895833,{63B72BC7-E026-4CD4-B026-94F8D833F0EA},
3120,3120,13247043,13247060403,13247058,91,13247,Rockdale,788.396202,{F0A24421-F344-486E-9263-3F771931FAB4},
3121,3121,13247043,13247060403,13247058,91,13247,Rockdale,407.304776,{477BA5EB-470E-4E0B-AA32-911FA1F3F2F9},
3122,3122,13247043,13247060403,13247058,91,13247,Rockdale,236.871062,{AAE23D73-55EB-4A62-80AA-E27B5783E75F},
3123,3123,13247043,13247060403,13247058,91,13247,Rockdale,379.711281,{8F6206F0-1F94-43EF-A5EA-4F53A3229A4D},
3124,3124,13247028,13247060202,13247058,91,13247,Rockdale,258.933305,{2103D07E-8337-4077-82F5-342DA677F267},
3125,3125,13247028,13247060202,13247058,91,13247,Rockdale,944.458303,{3B02851E-8830-4E6A-8771-5D5CC0BDB8BD},
3126,3126,13247028,13247060202,13247058,91,13247,Rockdale,547.960376,{DF465AA5-03EA-4994-9BFE-A5F241634C43},
3127,3127,13247028,13247060202,13247058,91,13247,Rockdale,338.542636,{BE094A42-EF7F-4DD1-956E-484F2443B3F9},
3128,3128,13247029,13247060202,13247058,91,13247,Rockdale,793.268945,{696899E2-BCA1-4927-AE3B-06D2362684AE},
3129,3129,13247029,13247060202,13247058,91,13247,Rockdale,1163.658692,{F1F88E71-F970-4B35-9341-FE4991C560F3},
3130,3130,13247030,13247060202,13247058,91,13247,Rockdale,786.674279,{85F74329-A440-4A0E-B818-3E7AB3F98052},
3131,3131,13247030,13247060202,13247058,91,13247,Rockdale,675.448327,{4186E030-AA48-4ED8-883E-570ADE6E3813},
3132,3132,13247030,13247060202,13247058,91,13247,Rockdale,562.545434,{CB7B0E8F-4128-4C9B-9AE9-5113B8BB5965},
3133,3133,13247031,13247060202,13247058,91,13247,Rockdale,533.257742,{295D6A00-EBC9-44C0-ADBC-D89FD76BC990},
3134,3134,13247031,13247060202,13247058,91,13247,Rockdale,489.287279,{75DCFCD2-B9BF-4727-B110-E7076D53470F},
3135,3135,13247009,13247060201,13247058,91,13247,Rockdale,193.40877,{417BB742-CF5E-41FE-A776-EA1507CF2B9A},
3136,3136,13247009,13247060201,13247058,91,13247,Rockdale,82.003516,{45F9EE54-3279-479D-B11D-AA89A164462A},
3137,3137,13247009,13247060201,13247058,91,13247,Rockdale,137.252938,{32F36577-EEFA-43E7-BFBB-2770E2AF8144},
3138,3138,13247009,13247060201,13247058,91,13247,Rockdale,112.523773,{90D4CAB5-D774-42CD-9760-1AE545D288C7},
3139,3139,13247009,13247060201,13247058,91,13247,Rockdale,862.123278,{6AF3ACEE-A96D-4CF2-B1EA-6C09021EE623},
3140,3140,13247009,13247060201,13247058,91,13247,Rockdale,652.212058,{B0FC4ACD-BA2D-4132-9BC4-062AB9CDE2EC},
3141,3141,13247008,13247060201,13247058,91,13247,Rockdale,1252.765354,{6D25AB86-5414-43D4-BBE8-6E270FEA9083},
3142,3142,13151067,13151070104,13151057,81,13151,Henry,456.495665,{6E4818C7-FD4D-44B5-9E63-13F645B0057A},
3143,3143,13151067,13151070104,13151057,81,13151,Henry,221.804932,{8166C020-E42F-4E7F-A6F6-A5AEA7053BC7},
3144,3144,13151067,13151070104,13151057,81,13151,Henry,21.812695,{A68F6411-6F76-4CA3-8FB2-2A96D2C300E2},
3145,3145,13151066,13151070104,13151057,81,13151,Henry,94.816966,{90064DD0-FBFC-4A6B-93E9-D53F914467E3},
3146,3146,13151066,13151070104,13151057,81,13151,Henry,738.939882,{2E5DADEA-2C65-4D08-A51A-ADDB5A47094B},
3147,3147,13151065,13151070104,13151057,81,13151,Henry,845.864879,{FEFD4C7F-7C16-4041-87E6-8308B54FAB77},
3148,3148,13151064,13151070104,13151057,81,13151,Henry,308.752286,{FCEEF002-BA95-4D6A-A17F-725A427959EA},
3149,3149,13151064,13151070104,13151057,81,13151,Henry,964.744514,{503E0084-EBFE-4048-ACE7-B28B2857B831},
3150,3150,13151064,13151070104,13151057,81,13151,Henry,269.570171,{953D9E0C-598C-494F-85C4-FC6A82868E1F},
3151,3151,13151063,13151070104,13151057,81,13151,Henry,676.004491,{C23E536B-FF36-4973-B9AB-6DA067527A65},
3152,3152,13151063,13151070104,13151057,81,13151,Henry,532.571631,{C8C47A55-6027-404B-8AFA-F73EE7BEEA51},
3153,3153,13151063,13151070104,13151057,81,13151,Henry,582.430513,{085B83E7-0EB7-46ED-998F-4B39D1FC12A6},
3154,3154,13151063,13151070104,13151057,81,13151,Henry,300.773419,{EFD03174-DA4C-4F72-99B7-300140D515E2},
3155,3155,13151073,13151070114,13151057,81,13151,Henry,502.950689,{5B787C19-8A62-433B-8079-C1A351062AD4},
3156,3156,13151073,13151070114,13151057,81,13151,Henry,168.98066,{A6BAA4B0-DF44-4DED-8379-268D6726558F},
3157,3157,13151071,13151070114,13151057,81,13151,Henry,839.089211,{258C153E-598A-4E91-89DB-6C9FED385097},
3158,3158,13151072,13151070114,13151057,81,13151,Henry,72.01124,{040F12AA-279C-4540-A3A7-D16ADB155694},
3159,3159,13151072,13151070114,13151057,81,13151,Henry,1291.824464,{4910521F-BED7-4556-AD3A-CC1A2A4841A3},
3160,3160,13151072,13151070114,13151057,81,13151,Henry,152.334107,{E40C8818-742B-401B-9F01-09B94169CF0B},
3161,3161,13151070,13151070111,13151057,81,13151,Henry,486.709573,{344F2775-1C37-44CA-B71B-E84A8E2D311A},
3162,3162,13151070,13151070111,13151057,81,13151,Henry,131.475155,{00B40A52-F130-4E51-AA4A-36B891F652FE},
3163,3163,13151068,13151070111,13151057,81,13151,Henry,974.889799,{8205AEAE-A0C3-4B07-AED3-2B1412ACAF83},
3164,3164,13151069,13151070111,13151057,81,13151,Henry,663.187728,{BAD1C9B4-0BA5-4EF6-9C06-1E8ACCE9BE3D},
3165,3165,13151075,13151070113,13151057,81,13151,Henry,536.749375,{38DF43DD-9E54-4C35-8142-3358ECE0A22F},
3166,3166,13151075,13151070113,13151057,81,13151,Henry,444.229765,{258DB7F7-0E44-4A44-80F5-54DF48453DCB},
3167,3167,13151074,13151070113,13151057,81,13151,Henry,693.931312,{6C51E1E8-28A9-4461-851D-0C48CFDFE190},
3168,3168,13151076,13151070106,13151057,81,13151,Henry,119.39446,{AC960BAF-99D1-439B-A157-E350661ACB87},
3169,3169,13151076,13151070106,13151057,81,13151,Henry,1194.35774,{E11D3C2C-9F40-4732-BA07-23134D06E27E},
3170,3170,13151076,13151070106,13151057,81,13151,Henry,362.454258,{D60E1360-D69F-4C2D-B01F-054D7E71AD68},
3171,3171,13151077,13151070106,13151057,81,13151,Henry,963.403447,{6F5427A7-7328-472D-80D3-76F92C59D0D6},
3172,3172,13151077,13151070106,13151057,81,13151,Henry,216.418036,{C0449C7A-6060-4621-8C92-2A15AB56936C},
3173,3173,13151077,13151070106,13151057,81,13151,Henry,632.844457,{21F5EC6A-7125-4FD0-B7C0-6B5E4FAAAAA5},
3174,3174,13151077,13151070106,13151057,81,13151,Henry,610.802371,{7DB0B4C1-EA25-4EB7-92DE-70CF898DC04A},
3175,3175,13151084,13151070109,13151057,81,13151,Henry,1439.001006,{00B30A7C-8BBC-4B02-A290-67223B2D5BDD},
3176,3176,13151083,13151070109,13151057,81,13151,Henry,691.309967,{6C5587D0-08B1-431B-9E72-A85B3E4B2126},
3177,3177,13151085,13151070108,13151057,81,13151,Henry,405.056058,{760A3902-6C2F-438E-9134-58BB2BDE61E4},
3178,3178,13151085,13151070108,13151057,81,13151,Henry,53.631179,{5F525AAE-186D-4647-9F19-554B7358CC0C},
3179,3179,13151085,13151070108,13151057,81,13151,Henry,475.131372,{3A1B76A7-5D4C-4AF0-AD1D-3BCB886D7611},
3180,3180,13151085,13151070108,13151057,81,13151,Henry,326.440948,{8FA46541-1F66-4A82-8D0A-7ED464E19B1E},
3181,3181,13151085,13151070108,13151057,81,13151,Henry,402.219628,{3A43EF3C-E9DD-4F0C-B0B3-2EC4016DB64E},
3182,3182,13151086,13151070108,13151057,81,13151,Henry,716.074326,{F1FFABBD-6994-48FC-9DBE-0A0AB333A452},
3183,3183,13151087,13151070108,13151057,81,13151,Henry,115.380112,{EF5382B5-7B6C-4667-8F4F-6E780C1AB0DE},
3184,3184,13151087,13151070108,13151057,81,13151,Henry,653.315096,{DE1F7A34-824F-4AF6-818B-B3F54CA7BC79},
3185,3185,13151088,13151070107,13151057,81,13151,Henry,239.380105,{E284B89C-44EE-4B74-896B-C95CF82A15C0},
3186,3186,13151088,13151070107,13151057,81,13151,Henry,1393.733986,{C86A7F13-35AF-4D52-A124-863D18F9AEEA},
3187,3187,13151090,13151070107,13151057,81,13151,Henry,696.831148,{09FBF61F-2E1D-42C2-A6D4-FDC735925232},
3188,3188,13151090,13151070107,13151057,81,13151,Henry,114.986515,{113AE0B7-7CAE-47B1-8C30-11ABC970A375},
3189,3189,13151090,13151070107,13151057,81,13151,Henry,914.544793,{3A256181-C946-48C7-B586-D03E1746CE1B},
3190,3190,13151090,13151070107,13151057,81,13151,Henry,526.24049,{95D230AE-DE62-40DB-A8C2-33977DE5BFD5},
3191,3191,13151089,13151070107,13151057,81,13151,Henry,721.878027,{354B84E9-47F8-4F39-8866-FF0649863C89},
3192,3192,13151089,13151070107,13151057,81,13151,Henry,813.718624,{5A356608-175D-477B-A90B-69A30FD3ECEB},
3193,3193,13151082,13151070110,13151057,81,13151,Henry,837.169579,{66EB18A4-2705-4C36-A91D-B1E84CF3E8EE},
3194,3194,13151082,13151070110,13151057,81,13151,Henry,846.014845,{CAEEE860-A154-40F9-BB7B-2C456BD1A270},
3195,3195,13151082,13151070110,13151057,81,13151,Henry,264.670753,{900C35A8-3FE1-44FC-A58A-0FC71E3A67EA},
3196,3196,13151082,13151070110,13151057,81,13151,Henry,483.813532,{4F9F3123-ABBF-4923-91C3-68079FEECA5D},
3197,3197,13151082,13151070110,13151057,81,13151,Henry,684.281217,{2AF9FBCF-E46A-4027-94C8-80904D3A418F},
3198,3198,13151082,13151070110,13151057,81,13151,Henry,425.80027,{264DDE64-02EA-4E0D-913B-210023B61C4C},
3199,3199,13151081,13151070110,13151057,81,13151,Henry,1463.542197,{D82A46D9-138D-4562-BE63-DBA547CEE5B7},
3200,3200,13151081,13151070110,13151057,81,13151,Henry,127.481175,{E14CEFA4-9753-43B0-9C47-32A6BAD2ADC0},
3201,3201,13151080,13151070110,13151057,81,13151,Henry,94.92122,{3DF9E4B6-DBDD-4D32-9649-C7B06F8FECCF},
3202,3202,13151080,13151070110,13151057,81,13151,Henry,1415.685613,{1CD198B6-45FA-421B-B1AD-8C7ED87C6057},
3203,3203,13151079,13151070204,13151056,82,13151,Henry,278.367861,{37B56525-810C-4AB6-A4AB-3B518B83A4ED},
3204,3204,13151079,13151070204,13151056,82,13151,Henry,1227.362487,{C0E2E45B-7ED3-48CD-8298-5137FD84BCE0},
3205,3205,13151079,13151070204,13151056,82,13151,Henry,326.399971,{BCFE7E88-22ED-4BE9-AF8C-EC38EDA830B5},
3206,3206,13151078,13151070204,13151056,82,13151,Henry,556.31451,{1CF2FE8C-E8D5-49F6-BC99-0591A38FA12C},
3207,3207,13151078,13151070204,13151056,82,13151,Henry,537.022437,{836259EF-DCE5-46C2-819E-9A3ADBA0A514},
3208,3208,13151078,13151070204,13151056,82,13151,Henry,1177.04155,{FBE7EF43-FDCF-49C1-AAFC-49A106CF6FB5},
3209,3209,13151078,13151070204,13151056,82,13151,Henry,1842.030801,{1E3D5652-B69E-4C38-82F4-C2EEBA6F788A},
3210,3210,13151078,13151070204,13151056,82,13151,Henry,173.100723,{3A1E59E3-58A6-47F6-8E6A-721D76F4CCFF},
3211,3211,13151078,13151070204,13151056,82,13151,Henry,55.357215,{29AD8569-0A4B-497B-94D3-80C47CD777E8},
3212,3212,13151047,13151070205,13151056,82,13151,Henry,1240.579395,{F8427628-F253-4F06-A917-80C8EB52B679},
3213,3213,13151048,13151070205,13151056,82,13151,Henry,283.65106,{9AC98495-B338-4121-9F99-E205B22811C7},
3214,3214,13151048,13151070205,13151056,82,13151,Henry,1010.760809,{F97B3CA1-B3AC-4135-B77C-7D6311FBB0C1},
3215,3215,13151050,13151070205,13151056,82,13151,Henry,1077.816646,{D3542BDA-9C47-4CC5-B27D-105D107572B8},
3216,3216,13151050,13151070205,13151056,82,13151,Henry,635.89354,{494DC6AD-7E8E-4E91-8166-303F41A86548},
3217,3217,13151049,13151070205,13151056,82,13151,Henry,2087.626167,{56D5F431-FA48-4712-AD5D-66013EB810E7},
3218,3218,13151049,13151070205,13151056,82,13151,Henry,120.800576,{8CD68077-AC68-4B2D-BE37-57A4BA1BAA1A},
3219,3219,13151052,13151070202,13151056,82,13151,Henry,324.248348,{16AA219E-768C-48C6-A49F-FDF5B4A3422F},
3220,3220,13151052,13151070202,13151056,82,13151,Henry,507.592005,{0EFAAE42-5F60-452C-A530-6B1A7C700D75},
3221,3221,13151052,13151070202,13151056,82,13151,Henry,1434.468639,{2CE4B784-3FC1-413A-8935-F6B9C1A1E017},
3222,3222,13151052,13151070202,13151056,82,13151,Henry,194.551441,{927975BE-4DF2-4287-950B-3593CFB1077B},
3223,3223,13151052,13151070202,13151056,82,13151,Henry,1206.026258,{B38524A1-E0B6-47C5-B40E-6989E79998F6},
3224,3224,13151051,13151070202,13151056,82,13151,Henry,1761.196169,{12A8D248-015E-45C6-9B53-C2236BD2B01D},
3225,3225,13151051,13151070202,13151056,82,13151,Henry,819.320768,{B0809E47-2E35-44EF-A989-3937703EDCEB},
3226,3226,13151053,13151070202,13151056,82,13151,Henry,1389.438648,{7C280EBB-1A3A-42C9-9041-D3E5BB61B5D7},
3227,3227,13151053,13151070202,13151056,82,13151,Henry,964.472882,{40732256-B2B1-42B6-98A9-4B7BD8D29836},
3228,3228,13151053,13151070202,13151056,82,13151,Henry,746.794502,{44DC244D-77DB-4904-86E8-E47C82C7F2C6},
3229,3229,13151053,13151070202,13151056,82,13151,Henry,401.953666,{3E5568E4-C9C7-4CE9-A012-BEA881596DAB},
3230,3230,13151054,13151070202,13151056,82,13151,Henry,1141.796841,{B033A348-3919-43C0-A3F2-9915906C369D},
3231,3231,13151054,13151070202,13151056,82,13151,Henry,656.234503,{951C139D-9217-4935-AD13-C1D113BF80D9},
3232,3232,13151054,13151070202,13151056,82,13151,Henry,1514.748849,{6807C0F6-3C54-4FA5-A529-FE8F5361CE3D},
3233,3233,13151054,13151070202,13151056,82,13151,Henry,615.772107,{068DA5D1-D7B3-41B4-8247-1256E0D9C548},
3234,3234,13151055,13151070203,13151056,82,13151,Henry,353.335244,{9988CD07-B16A-44F9-8E61-70D1C0812461},
3235,3235,13151055,13151070203,13151056,82,13151,Henry,1055.599324,{40AB5294-E1A5-4B25-BE03-3BA550A624B7},
3236,3236,13151055,13151070203,13151056,82,13151,Henry,1122.056408,{50407F35-CAC4-4A7E-879F-9E84D0C53B03},
3237,3237,13151055,13151070203,13151056,82,13151,Henry,3632.336519,{D57DA33C-E20F-4BAF-A8BC-5063BAC4A3E4},
3238,3238,13151056,13151070203,13151056,82,13151,Henry,3969.079418,{58E6DBB5-1CB8-465E-94E3-13DB8D6DBAB5},
3239,3239,13151057,13151070203,13151056,82,13151,Henry,909.913064,{72211DE3-6781-4658-95A2-C93A9347A3DF},
3240,3240,13151057,13151070203,13151056,82,13151,Henry,766.209738,{0A763C20-42A6-4F60-A32C-DF57132895CC},
3241,3241,13151057,13151070203,13151056,82,13151,Henry,1291.916216,{D307E41F-9E4E-4980-B4B0-6B76557F5120},
3242,3242,13151057,13151070203,13151056,82,13151,Henry,1537.396129,{6FD066C7-506D-4AB0-B317-962519742EF3},
3243,3243,13151058,13151070203,13151056,82,13151,Henry,1157.537919,{52A484CA-FB76-427E-8A86-5B783B94BC2C},
3244,3244,13151058,13151070203,13151056,82,13151,Henry,1664.592157,{AAE41609-89EC-49FC-9BC2-50E8E294D7AF},
3245,3245,13151060,13151070203,13151056,82,13151,Henry,978.761748,{7CD9D841-7A2E-41DD-9114-B3C356E959EA},
3246,3246,13151061,13151070203,13151056,82,13151,Henry,859.342097,{DC8307D1-5651-4725-BCAC-E9ADD44DBB2F},
3247,3247,13151061,13151070203,13151056,82,13151,Henry,505.721865,{4EC2DA11-CF32-4DF0-A474-7DCF454F1DF8},
3248,3248,13151062,13151070203,13151056,82,13151,Henry,852.626729,{189A4A19-C4C6-4B97-A6CA-B1905EF72719},
3249,3249,13151062,13151070203,13151056,82,13151,Henry,980.567534,{C14B54B7-17B1-4900-AA82-C18084976B86},
3250,3250,13151059,13151070203,13151056,82,13151,Henry,1207.972862,{B7BD102B-A766-404F-B7B3-1ED497E8DB43},
3251,3251,13151024,13151070402,13151056,82,13151,Henry,1785.870902,{0085BF5B-9C0F-45EF-B376-060E7DDD3DB8},
3252,3252,13151024,13151070402,13151056,82,13151,Henry,501.344949,{89347F28-7127-4D84-9AA2-8910E6D90806},
